中文名,外文名,ICAO代码,IATA代码,通航日期,所属地区,飞行区等级,机场类型,地区管理,航站楼面积,机位数量,跑道长度,航线数量,通航城市,旅客吞吐量,起降架次,运营机构
九江庐山机场,Jiujiang Lushan Airport,ZSJJ,JIU,1996年6月18日,中国江西省九江市,4C级,军民合用机场,中国民用航空华东地区管理局,11815平方米（截至2020年5月）,3个（截至2020年5月）,2800米（截至2020年5月）,4 条 （2022/2023年冬春航季）,6座（2024年夏秋航季）,15880 人次 （2021年）,222架次（2021年）,江西省机场集团有限公司九江机场分公司
