中文名,外文名,ICAO代码,IATA代码,通航日期,所属地区,飞行区等级,机场类型,地区管理,航站楼面积,机位数量,跑道长度,航线数量,通航城市,旅客吞吐量,货邮吞吐量,起降架次,运营机构
普洱思茅机场,Puer Simao Airport,ZPSM,SYM,1961年3月15日,中国云南省普洱市,4C级,军民合用机场,中国民用航空西南地区管理局,5382 m² （截至2021年7月）,6 个 （截至2021年7月）,2500 m （截至2021年7月）,3 条 （2022/2023年冬春航季）,4座（2022/2023年冬春航季）,577917 人次 （2021年）,1167.2 吨 （2021年）,8311架次（2021年）,云南机场集团有限责任公司
