中文名,外文名,ICAO代码,IATA代码,通航日期,所属地区,飞行区等级,机场类型,地区管理,航站楼面积,机位数量,跑道长度,航线数量,通航城市,旅客吞吐量,货邮吞吐量,起降架次,运营机构
丽江三义国际机场,Lijiang Sanyi International Airport,ZPLJ,LJG,1995年7月13日,中国云南省丽江市、大理白族自治州,4D级,民用运输机场,中国民用航空西南地区管理局,3.83万平方米（截至2019年4月）,19个（截至2019年4月）,3000米，共1条（截至2019年4月）,125 条 （2024年夏航季）,56个（2024年夏航季）,800 万人次 [52] （截至2024年12月26日）,1.26万吨（2019年）,5.42万架次（2019年）,云南机场集团有限责任公司丽江机场
