中文名,外文名,ICAO代码,IATA代码,通航日期,所属地区,飞行区等级,机场类型,地区管理,航站楼面积,机位数量,跑道长度,航线数量,通航城市,旅客吞吐量,货邮吞吐量,起降架次,运营机构
衢州机场,Quzhou Airport,ZSJU,JUZ,1993年11月26日,中国浙江省衢州市,4C级,军民合用机场,中国民用航空华东地区管理局,3400 m² （截至2023年6月）,4 个 （截至2023年6月）,2600 m （截至2023年6月）,25 条 （2022年夏秋航季）,24座（2022年夏秋航季）,883433 人次 （2023年）,1142.4 吨 （2023年）,10790架次（2023年）,浙江省机场集团有限公司 浙江省衢州机场管理有限公司
